x,y,LOCAL_MONTH,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,TOTAL_SNOW,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,LOCAL_DAY,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,LOCAL_DATE,SNOW_ON_GROUND_FLAG,ID,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,STATION_NAME,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,LOCAL_YEAR,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND,PROVINCE_CODE
-72.45,48.88333333333333,1,0,,0,,,,,1,41.1,-33.9,,-23.1,0,,,1972-01-01 00:00:00,,7060080.1972.1.1,-12.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,15.2,,,,,2,32.8,-26.7,,-14.8,15.2,,,1972-01-02 00:00:00,,7060080.1972.1.2,-2.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,3,23.8,-8.3,,-5.8,0,,,1972-01-03 00:00:00,,7060080.1972.1.3,-3.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,4,39.7,-25.6,,-21.7,0,,,1972-01-04 00:00:00,,7060080.1972.1.4,-17.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,5,45,-31.7,,-27,0,,,1972-01-05 00:00:00,,7060080.1972.1.5,-22.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,6,41.1,-34.4,,-23.1,0,,,1972-01-06 00:00:00,,7060080.1972.1.6,-11.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,5.1,,,,,7,31.6,-19.4,,-13.6,5.1,,,1972-01-07 00:00:00,,7060080.1972.1.7,-7.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,8,38.6,-27.8,,-20.6,0,,,1972-01-08 00:00:00,,7060080.1972.1.8,-13.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,9,31.1,-26.7,,-13.1,0,,,1972-01-09 00:00:00,,7060080.1972.1.9,0.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,10,26.1,-13.3,,-8.1,0,,,1972-01-10 00:00:00,,7060080.1972.1.10,-2.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,2.5,,,,,11,26.4,-16.1,,-8.4,2.5,,,1972-01-11 00:00:00,,7060080.1972.1.11,-0.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,12,24.7,-11.7,,-6.7,0,,,1972-01-12 00:00:00,,7060080.1972.1.12,-1.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,13,23.3,-15,,-5.3,1.5,,,1972-01-13 00:00:00,,7060080.1972.1.13,4.4,,ALBANEL,,,,,1.5,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,14,35,-23.9,,-17,0,,,1972-01-14 00:00:00,,7060080.1972.1.14,-10,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,15,43,-31.7,,-25,0,,,1972-01-15 00:00:00,,7060080.1972.1.15,-18.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,16,46.4,-36.1,,-28.4,0,,,1972-01-16 00:00:00,,7060080.1972.1.16,-20.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,17,37.5,-32.8,,-19.5,0,,,1972-01-17 00:00:00,,7060080.1972.1.17,-6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,18,24.2,-16.7,,-6.2,0,,,1972-01-18 00:00:00,,7060080.1972.1.18,4.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,T,0,,,,,19,24.2,-15.6,,-6.2,0,,,1972-01-19 00:00:00,,7060080.1972.1.19,3.3,T,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,20,42.2,-28.3,,-24.2,0,,,1972-01-20 00:00:00,,7060080.1972.1.20,-20,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,2.5,,,,,21,42.7,-30,,-24.7,2.5,,,1972-01-21 00:00:00,,7060080.1972.1.21,-19.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,22,31.1,-28.3,,-13.1,0.8,,,1972-01-22 00:00:00,,7060080.1972.1.22,2.2,,ALBANEL,,,,,0.8,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,23,20.5,-8.9,,-2.5,0,,,1972-01-23 00:00:00,,7060080.1972.1.23,3.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,24,35,-27.8,,-17,0,,,1972-01-24 00:00:00,,7060080.1972.1.24,-6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,25,31.4,-20,,-13.4,0,,,1972-01-25 00:00:00,,7060080.1972.1.25,-6.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,26,47.7,-31.1,,-29.7,0,,,1972-01-26 00:00:00,,7060080.1972.1.26,-28.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,27,49.4,-35.6,,-31.4,0,,,1972-01-27 00:00:00,,7060080.1972.1.27,-27.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,28,49.4,-38.9,,-31.4,0,,,1972-01-28 00:00:00,,7060080.1972.1.28,-23.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,29,46.3,-34.4,,-28.3,0,,,1972-01-29 00:00:00,,7060080.1972.1.29,-22.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,2.5,,,,,30,38.9,-26.1,,-20.9,2.5,,,1972-01-30 00:00:00,,7060080.1972.1.30,-15.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,1,0,,0,,,,,31,39.7,-26.1,,-21.7,0,,,1972-01-31 00:00:00,,7060080.1972.1.31,-17.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,1,42.5,-27.8,,-24.5,0,,,1972-02-01 00:00:00,,7060080.1972.2.1,-21.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,2,48.6,-36.7,,-30.6,0,,,1972-02-02 00:00:00,,7060080.1972.2.2,-24.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,33,,,,,3,36.6,-27.8,,-18.6,33,,,1972-02-03 00:00:00,,7060080.1972.2.3,-9.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,7.6,,,,,4,30,-17.8,,-12,7.6,,,1972-02-04 00:00:00,,7060080.1972.2.4,-6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,5,40.2,-26.1,,-22.2,0,,,1972-02-05 00:00:00,,7060080.1972.2.5,-18.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,6,42.2,-30,,-24.2,0,,,1972-02-06 00:00:00,,7060080.1972.2.6,-18.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,7,45.8,-33.3,,-27.8,0,,,1972-02-07 00:00:00,,7060080.1972.2.7,-22.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,8,40.8,-31.1,,-22.8,0,,,1972-02-08 00:00:00,,7060080.1972.2.8,-14.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,9,32.5,-18.3,,-14.5,0,,,1972-02-09 00:00:00,,7060080.1972.2.9,-10.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,10,39.4,-26.7,,-21.4,0,,,1972-02-10 00:00:00,,7060080.1972.2.10,-16.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,11,36.9,-28.9,,-18.9,0,,,1972-02-11 00:00:00,,7060080.1972.2.11,-8.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,12,30,-21.1,,-12,0,,,1972-02-12 00:00:00,,7060080.1972.2.12,-2.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,5.1,,,,,13,21.1,-6.1,,-3.1,5.1,,,1972-02-13 00:00:00,,7060080.1972.2.13,0,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,2.5,,,,,14,19.1,-3.9,,-1.1,2.5,,,1972-02-14 00:00:00,,7060080.1972.2.14,1.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,2.5,,,,,15,21.4,-5,,-3.4,2.5,,,1972-02-15 00:00:00,,7060080.1972.2.15,-1.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,16,34.7,-18.9,,-16.7,0,,,1972-02-16 00:00:00,,7060080.1972.2.16,-14.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,17,40.3,-27.8,,-22.3,0,,,1972-02-17 00:00:00,,7060080.1972.2.17,-16.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,18,40.3,-27.8,,-22.3,0,,,1972-02-18 00:00:00,,7060080.1972.2.18,-16.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,25.4,,,,,19,33.3,-20,,-15.3,25.4,,,1972-02-19 00:00:00,,7060080.1972.2.19,-10.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,20,38.3,-21.1,,-20.3,0,,,1972-02-20 00:00:00,,7060080.1972.2.20,-19.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,21,43.3,-31.1,,-25.3,0,,,1972-02-21 00:00:00,,7060080.1972.2.21,-19.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,22,43.3,-27.2,,-25.3,0,,,1972-02-22 00:00:00,,7060080.1972.2.22,-23.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,2.5,,,,,23,48,-37.8,,-30,2.5,,,1972-02-23 00:00:00,,7060080.1972.2.23,-22.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,24,40.5,-27.2,,-22.5,0,,,1972-02-24 00:00:00,,7060080.1972.2.24,-17.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,25,41.4,-30,,-23.4,0,,,1972-02-25 00:00:00,,7060080.1972.2.25,-16.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,26,33,-22.2,,-15,0,,,1972-02-26 00:00:00,,7060080.1972.2.26,-7.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,2.5,,,,,27,32.7,-22.2,,-14.7,2.5,,,1972-02-27 00:00:00,,7060080.1972.2.27,-7.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,28,27.2,-12.8,,-9.2,0,,,1972-02-28 00:00:00,,7060080.1972.2.28,-5.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,2,0,,0,,,,,29,34.4,-20.6,,-16.4,0,,,1972-02-29 00:00:00,,7060080.1972.2.29,-12.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,7.6,,,,,1,37.5,-21.1,,-19.5,7.6,,,1972-03-01 00:00:00,,7060080.1972.3.1,-17.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,15.2,,,,,2,38,-22.2,,-20,15.2,,,1972-03-02 00:00:00,,7060080.1972.3.2,-17.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,3,39.4,-25.6,,-21.4,0,,,1972-03-03 00:00:00,,7060080.1972.3.3,-17.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,7.6,,,,,4,37.5,-27.8,,-19.5,7.6,,,1972-03-04 00:00:00,,7060080.1972.3.4,-11.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,7.6,,,,,5,30.5,-18.3,,-12.5,7.6,,,1972-03-05 00:00:00,,7060080.1972.3.5,-6.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,6,32.5,-15,,-14.5,0,,,1972-03-06 00:00:00,,7060080.1972.3.6,-13.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,7.6,,,,,7,35,-26.7,,-17,7.6,,,1972-03-07 00:00:00,,7060080.1972.3.7,-7.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,8,26.9,-12.2,,-8.9,0,,,1972-03-08 00:00:00,,7060080.1972.3.8,-5.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,9,35.5,-21.7,,-17.5,0,,,1972-03-09 00:00:00,,7060080.1972.3.9,-13.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,10,37.5,-23.3,,-19.5,0,,,1972-03-10 00:00:00,,7060080.1972.3.10,-15.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,11,38,-32.2,,-20,0,,,1972-03-11 00:00:00,,7060080.1972.3.11,-7.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,12,24.4,-11.1,,-6.4,0,,,1972-03-12 00:00:00,,7060080.1972.3.12,-1.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,13,34.4,-23.3,,-16.4,0,,,1972-03-13 00:00:00,,7060080.1972.3.13,-9.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,14,34.4,-23.9,,-16.4,0,,,1972-03-14 00:00:00,,7060080.1972.3.14,-8.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,15,29.1,-18.3,,-11.1,0,,,1972-03-15 00:00:00,,7060080.1972.3.15,-3.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,5.1,,,,,16,20.3,-6.7,,-2.3,9.9,,,1972-03-16 00:00:00,,7060080.1972.3.16,2.2,,ALBANEL,,,,,4.8,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,2.5,,,,,17,16.9,0,,1.1,2.8,,,1972-03-17 00:00:00,,7060080.1972.3.17,2.2,,ALBANEL,,,,,0.3,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,18,25.5,-10.6,,-7.5,0,,,1972-03-18 00:00:00,,7060080.1972.3.18,-4.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,19,31.6,-21.1,,-13.6,0,,,1972-03-19 00:00:00,,7060080.1972.3.19,-6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,20,35.3,-26.7,,-17.3,0,,,1972-03-20 00:00:00,,7060080.1972.3.20,-7.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,5.1,,,,,21,33.9,-25.6,,-15.9,5.1,,,1972-03-21 00:00:00,,7060080.1972.3.21,-6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,17.8,,,,,22,31.9,-22.8,,-13.9,17.8,,,1972-03-22 00:00:00,,7060080.1972.3.22,-5,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,12.7,,,,,23,25.8,-8.9,,-7.8,12.7,,,1972-03-23 00:00:00,,7060080.1972.3.23,-6.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,5.1,,,,,24,25.2,-10,,-7.2,5.1,,,1972-03-24 00:00:00,,7060080.1972.3.24,-4.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,25,26.6,-13.3,,-8.6,0,,,1972-03-25 00:00:00,,7060080.1972.3.25,-3.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,26,26.9,-12.2,,-8.9,0,,,1972-03-26 00:00:00,,7060080.1972.3.26,-5.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,27,23.9,-11.1,,-5.9,0,,,1972-03-27 00:00:00,,7060080.1972.3.27,-0.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,28,21.4,-7.8,,-3.4,0,,,1972-03-28 00:00:00,,7060080.1972.3.28,1.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,29,17.4,-1.7,,0.6,0,,,1972-03-29 00:00:00,,7060080.1972.3.29,2.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,30,18.6,-3.9,,-0.6,1,,,1972-03-30 00:00:00,,7060080.1972.3.30,2.8,,ALBANEL,,,,,1,7060080,1972,,,,,QC
-72.45,48.88333333333333,3,0,,0,,,,,31,17.4,-1.7,,0.6,0,,,1972-03-31 00:00:00,,7060080.1972.3.31,2.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,1,17.1,-2.2,,0.9,0,,,1972-04-01 00:00:00,,7060080.1972.4.1,3.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,2,17.4,-2.8,,0.6,0,,,1972-04-02 00:00:00,,7060080.1972.4.2,3.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,3,15.5,0,,2.5,0,,,1972-04-03 00:00:00,,7060080.1972.4.3,5,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,4,18.3,-3.3,,-0.3,1.3,,,1972-04-04 00:00:00,,7060080.1972.4.4,2.8,,ALBANEL,,,,,1.3,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,5,24.2,-10.6,,-6.2,0,,T,1972-04-05 00:00:00,,7060080.1972.4.5,-1.7,T,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,6,24.7,-12.2,,-6.7,0,,,1972-04-06 00:00:00,,7060080.1972.4.6,-1.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,7,28.8,-17.2,,-10.8,0,,,1972-04-07 00:00:00,,7060080.1972.4.7,-4.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,8,22.2,-12.2,,-4.2,0,,,1972-04-08 00:00:00,,7060080.1972.4.8,3.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,9,19.7,-8.3,,-1.7,0,,,1972-04-09 00:00:00,,7060080.1972.4.9,5,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,10,20.2,-9.4,,-2.2,0,,,1972-04-10 00:00:00,,7060080.1972.4.10,5,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,11,20.5,-9.4,,-2.5,0,,,1972-04-11 00:00:00,,7060080.1972.4.11,4.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,12,18.3,-7.2,,-0.3,0,,,1972-04-12 00:00:00,,7060080.1972.4.12,6.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,13,18.6,-7.2,,-0.6,0,,,1972-04-13 00:00:00,,7060080.1972.4.13,6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,14,15.5,-2.8,,2.5,0,,,1972-04-14 00:00:00,,7060080.1972.4.14,7.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,15,16.6,-5.6,,1.4,0,,,1972-04-15 00:00:00,,7060080.1972.4.15,8.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,T,0,,,,,16,14.6,1.1,,3.4,0,,,1972-04-16 00:00:00,,7060080.1972.4.16,5.6,T,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,17,13.5,0.6,,4.5,0.3,,,1972-04-17 00:00:00,,7060080.1972.4.17,8.3,,ALBANEL,,,,,0.3,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,18,18,-6.1,,0,0,,,1972-04-18 00:00:00,,7060080.1972.4.18,6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,19,14.4,-0.6,,3.6,0,,,1972-04-19 00:00:00,,7060080.1972.4.19,7.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,20,17.4,-5,,0.6,0,,,1972-04-20 00:00:00,,7060080.1972.4.20,6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,21,18.3,-5,,-0.3,0,,,1972-04-21 00:00:00,,7060080.1972.4.21,4.4,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,22,18.3,-8.3,,-0.3,0,,,1972-04-22 00:00:00,,7060080.1972.4.22,7.8,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,23,16,-2.2,,2,0,,,1972-04-23 00:00:00,,7060080.1972.4.23,6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,24,18.9,-3.9,,-0.9,0,,,1972-04-24 00:00:00,,7060080.1972.4.24,2.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,25,21.4,-8.9,,-3.4,0,,,1972-04-25 00:00:00,,7060080.1972.4.25,2.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,26,20.5,-8.3,,-2.5,0,,,1972-04-26 00:00:00,,7060080.1972.4.26,3.3,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,27,15.5,-1.1,,2.5,0,,,1972-04-27 00:00:00,,7060080.1972.4.27,6.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,28,16.3,-5.6,,1.7,0,,,1972-04-28 00:00:00,,7060080.1972.4.28,8.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,,0,,,,,29,14.4,-1.7,,3.6,0,,,1972-04-29 00:00:00,,7060080.1972.4.29,8.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,4,0,T,0,,,,,30,9.7,3.3,,8.3,0,,,1972-04-30 00:00:00,,7060080.1972.4.30,13.3,T,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,1,17.4,-3.9,,0.6,0,,,1972-05-01 00:00:00,,7060080.1972.5.1,5,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,2,18,-6.7,,0,0,,,1972-05-02 00:00:00,,7060080.1972.5.2,6.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,3,15.7,0.6,,2.3,7.4,,,1972-05-03 00:00:00,,7060080.1972.5.3,3.9,,ALBANEL,,,,,7.4,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,4,14.1,1.1,,3.9,0,,,1972-05-04 00:00:00,,7060080.1972.5.4,6.7,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,5,10.8,2.2,,7.2,0,,,1972-05-05 00:00:00,,7060080.1972.5.5,12.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,6,11,0,,7,6.4,,,1972-05-06 00:00:00,,7060080.1972.5.6,13.9,,ALBANEL,,,,,6.4,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,7,13.5,1.7,,4.5,0,,,1972-05-07 00:00:00,,7060080.1972.5.7,7.2,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,8,17.7,-5,,0.3,0,,,1972-05-08 00:00:00,,7060080.1972.5.8,5.6,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,9,15.2,-3.3,,2.8,0,,,1972-05-09 00:00:00,,7060080.1972.5.9,8.9,,ALBANEL,,,,,0,7060080,1972,,,,,QC
-72.45,48.88333333333333,5,0,,0,,,,,10,13.8,-2.8,,4.2,0,,,1972-05-10 00:00:00,,7060080.1972.5.10,11.1,,ALBANEL,,,,,0,7060080,1972,,,,,QC
